waveform_id,mass1,mass2,mass_ratio,symmetric_mass_ratio,delta,chi1z,chi2z,chi_s,chi_a,massf,chifz
SXS:BBH:1451,0.8021983281181497,0.19780167188185022,4.055568997401166,0.1586761704825951,0.6043966562362995,0.313424005219,-0.799411218475,0.09330333744331401,0.4095530885142381,0.9747717951910364,0.618385255852
SXS:BBH:1452,0.7845470982614303,0.2154529017385697,3.6413856203867647,0.16903294887099993,0.5690941965228606,0.800138385597,-0.426549528334,0.5358449150129332,0.7196475822424904,0.9556359142781363,0.86911109886
SXS:BBH:1454,0.7104916655001845,0.28950833449981556,2.4541319914941417,0.20569325875495845,0.42098333100036894,-0.799831582259,-0.733597821054,-0.780656356364882,-0.3558909896328074,0.9769318020830685,0.235578720873
SXS:BBH:1455,0.8888937544906496,0.11110624550935048,8.000394131001771,0.09876164771816642,0.777787508981299,-0.397739663849,0.00147795234662,-0.3533840933723118,-0.35371251284486116,0.9914721523690837,0.0212991195368
SXS:BBH:1456,0.7496694341460907,0.25033056585390934,2.9947179306245446,0.1876651736531709,0.4993388682921813,0.744987082743,0.696692219616,0.732897402328581,0.3840906872036023,0.9455056668533921,0.871559660965
SXS:BBH:1457,0.7644394987627554,0.23556050123724448,3.2451938875476034,0.1800717514941026,0.5288789975255112,0.54485194579,0.799661578366,0.6048750305596806,0.2281376661195585,0.9578314993163373,0.786792554303
SXS:BBH:1458,0.7917970075407547,0.2082029924592452,3.8030049337342997,0.16485450639026067,0.5835940150815097,-0.0632926200764,0.799435478662,0.11632995175961006,-0.21655976611142488,0.976376137432548,0.468405159301
SXS:BBH:1459,0.6931494395488781,0.30685056045112197,2.258915344752285,0.2126932940019543,0.3862988790977561,0.763095723272,0.799568016005,0.7742872667380586,0.2835914790782067,0.9320608557393841,0.889665466985
SXS:BBH:1460,0.8888947276157124,0.11110527238428754,8.000472961726159,0.0987608908327008,0.777789455231425,0.123660418868,0.108724548002,0.12200096486713652,0.097841223825895,0.9883782391754288,0.395241963047
SXS:BBH:1461,0.7424690354218852,0.25753096457811475,2.883028208426091,0.19120876686158056,0.4849380708437705,-0.44868306762,-0.799533418989,-0.5390378970306291,-0.12722867182127878,0.977208074748547,0.324743533317
SXS:BBH:1462,0.7246085905268845,0.2753914094731155,2.6311953299967508,0.19955098106152633,0.449217181053769,-0.79991670978,0.510738937044,-0.4389734038672407,-0.7202796353579367,0.9760649850094866,0.261978703217
SXS:BBH:1463,0.8327086833408747,0.1672913166591253,4.977596566100388,0.13930493202958158,0.6654173666817493,0.613095385341,0.240620025871,0.5507834920321827,0.4702762101471579,0.970817335651174,0.773529202986
SXS:BBH:1464,0.8672846623177681,0.13271533768223193,6.534924127566614,0.11510197682612308,0.7345693246355361,-0.0522860392989,-0.322541600486,-0.08815309736234708,-0.002540662512213014,0.9872495854231587,0.314872374711
SXS:BBH:1465,0.630719298535979,0.36928070146402103,1.7079671264582177,0.2329124649902616,0.26143859707195793,-0.787563932112,0.767468791042,-0.21332035730618404,-0.780143184321652,0.9645013283076554,0.484507658352
SXS:BBH:1466,0.6548012104574499,0.34519878954255,1.8968815369404346,0.22603658524090825,0.30960242091490014,0.698848833364,-0.79966622506,0.18156324908475158,0.7336508749422963,0.9491334143077548,0.788847918321
SXS:BBH:1467,0.6904076229183833,0.3095923770816167,2.2300536900376384,0.21374493713457074,0.3808152458367667,-0.56238403105,0.799554209014,-0.14073833387023277,-0.6358101102187448,0.9688999859250392,0.444062385624
SXS:BBH:1468,0.6939530407621486,0.3060469592378514,2.267472424788338,0.21238221797911636,0.387906081524297,0.514755640904,0.799510049216,0.6019038616974611,0.11252862281213769,0.9455778967610246,0.811883282769
SXS:BBH:1470,0.6030390416166115,0.3969609583833886,1.5191394238679532,0.2393829559027302,0.206078083233223,-0.728628690705,-0.789301138518,-0.7527132837363146,-0.12606981093790465,0.9687279749310455,0.401179219222
SXS:BBH:1471,0.5707526299866034,0.4292473700133965,1.3296590028467514,0.24499406534997872,0.14150525997320773,-0.775210026528,-0.799590852351,-0.7856754318912773,-0.09923089097440368,0.9676709601381177,0.41112456926
SXS:BBH:1472,0.7028889725041838,0.2971110274958162,2.3657451506544356,0.20883606483619654,0.4057779450083676,-0.799785891291,-0.11600264217,-0.596626347560232,-0.5276950191455156,0.9750738211491813,0.282168793539
SXS:BBH:1473,0.5918362519131569,0.40816374808684314,1.4499971021121518,0.2415661028345432,0.18367250382631375,0.697763404354,0.787668362791,0.7344593491612379,0.09146400674883398,0.9218539332544886,0.8858211415
SXS:BBH:1474,0.5618074680916183,0.43819253190838153,1.2821018780143942,0.24617983688810352,0.12361493618323766,0.723734029888,-0.799746224993,0.05615635968926802,0.7570420061169737,0.9486097766479032,0.734291998891
SXS:BBH:1475,0.5,0.5,1.0,0.25,0.0,-0.799744603788,-0.799744506848,-0.799744555318,-4.8470000013622894e-08,0.966497449853846,0.426875292341
SXS:BBH:1476,0.5000016453880685,0.4999983546119316,1.0000065815739323,0.24999999999729275,3.290745259039556e-06,-0.799706344643,0.799953513119,0.00012095217675645031,-0.799829928474312,0.9510941180919945,0.684161960564
SXS:BBH:1477,0.5000000391496707,0.49999996085032933,1.0000001565986951,0.2499999999999985,7.742870483855355e-08,0.799914264418,0.799914012559,0.7999141384885098,1.8856225020291717e-07,0.9111807153513166,0.907535846837
SXS:BBH:1478,0.66361539612497,0.33638460387502994,1.9727876617430131,0.22323000215086913,0.3272307922499401,0.799807974071,0.12627468861,0.573241746644554,0.4882880244295188,0.9354021447320902,0.8711609081
SXS:BBH:1479,0.6078866538503551,0.3921133461496448,1.5502829980654709,0.23836046992097365,0.2157733077007103,-0.556963537106,-0.799605839673,-0.6521068222830009,-0.025034579493047993,0.9675263820755501,0.442509425383
SXS:BBH:1480,0.6075702167396214,0.3924297832603787,1.548226568564232,0.23842864847059092,0.2151404334792424,-0.799842483725,-0.309608332274,-0.6074600019242485,-0.36446094046446226,0.9676010263333085,0.424261873432
SXS:BBH:1481,0.5,0.5,1.0,0.25,0.0,0.731186669536,0.793727353513,0.7624570115245,-0.03127034198849998,0.914648876482793,0.898601395891
SXS:BBH:1482,0.5808371742160855,0.41916282578391445,1.3857077452653612,0.24346535126475818,0.1616743484321717,-0.58129509439,0.799911831499,-0.0023444963420530818,-0.6729311036802677,0.9559043930078834,0.621049774386
SXS:BBH:1483,0.7599371490798147,0.24006285092018545,3.1655757905352613,0.18243267852825829,0.519874298159629,0.560657701892,-0.194085035526,0.37947200863613006,0.47265722253476417,0.960812708296617,0.772104259167
SXS:BBH:1484,0.7436740733160002,0.2563259266839997,2.90128307712238,0.19062294599358853,0.4873481466320005,-0.560337195822,0.297379597643,-0.3404821439046551,-0.492934345790169,0.9764891780290765,0.312901602705
SXS:BBH:1485,0.7556818841376609,0.24431811586233912,3.0930243607618904,0.18462677412381573,0.5113637682753218,0.352668790712,-0.400683131515,0.16861126849222796,0.3643995639913612,0.9665993836518738,0.678301360832
SXS:BBH:1486,0.7882587627512323,0.2117412372487677,3.722745616269038,0.16690688569712878,0.5765175255024646,0.427207286842,-0.0335325197842,0.3296496701372104,0.343850104591561,0.968609712723476,0.700720481287
SXS:BBH:1487,0.5564489165019438,0.44355108349805616,1.25453174888791,0.24681351982575658,0.11289783300388749,-0.799743761785,0.511790929031,-0.21801112862827512,-0.6720219708206288,0.9588808983966434,0.575553468719
SXS:BBH:1488,0.6143956224510897,0.3856043775489103,1.5933315548866127,0.23691364156402775,0.22879124490217934,-0.327588339957,0.747191606962,0.08685151247675188,-0.48938919654795227,0.9562370738288396,0.633540369778
SXS:BBH:1489,0.776019014777016,0.2239809852229839,3.464664708053014,0.17381350348152536,0.5520380295540323,0.299817896511,-0.171724324637,0.19420140524403678,0.27112737208193033,0.9699629104079842,0.645991835547
SXS:BBH:1490,0.5546862967122594,0.4453137032877405,1.245607967185882,0.24700940895189866,0.10937259342452008,0.411928577093,0.759272586604,0.5666056242831555,-0.10962335040782223,0.931252498854363,0.838701883249
SXS:BBH:1491,0.624021530179468,0.3759784698205319,1.6597267670069937,0.23461866005194326,0.24804306035893636,0.199296208987,-0.696451973086,-0.13748582185332978,0.38621607243539935,0.9583737478817068,0.650336431596
SXS:BBH:1492,0.5,0.5,1.0,0.25,0.0,-0.470684177846,-0.793448844324,-0.632066511085,0.161382333239,0.9641918365920131,0.483429492586
SXS:BBH:1493,0.561949917435957,0.4380500825640428,1.2828439938800835,0.24616220772967806,0.12389983487191479,0.00967397539295,0.799765563861,0.35577366095453505,-0.34490108160784355,0.94269670074154,0.764650339968
SXS:BBH:1494,0.6882747975035854,0.31172520249641456,2.2079536463257314,0.21455260062498388,0.376549595007171,-0.474095398048,-0.38911090609,-0.44760359008333755,-0.20501223809440033,0.9713277906646458,0.415690703466
SXS:BBH:1495,0.5000139864647493,0.49998601353525074,1.0000559474240105,0.24999999980437881,2.7972928764550208e-05,0.779143104361,0.533671239134,0.6564106050310899,0.12275429424503759,0.9230008679657427,0.872167146419
SXS:BBH:1496,0.536686864725956,0.46331313527404394,1.1583674708650606,0.24865407395657935,0.0733737294519136,0.799736754383,0.0284620366004,0.4423950467295401,0.41602137590230825,0.9346404229136969,0.824889668633
SXS:BBH:1497,0.5000008486408098,0.49999915135919015,1.000003394569001,0.2499999999992798,1.6972939357392863e-06,0.68240516816,0.66767691932,0.675041056238993,0.007365270154756076,0.9217076225798672,0.877058248272
SXS:BBH:1498,0.5078985811889628,0.4921014188110372,1.0321014363585723,0.24993761241520135,0.015797162377927377,0.223241389806,-0.783742792673,-0.27229695511218827,0.4990649254024275,0.9577358778633639,0.60398387645
SXS:BBH:1499,0.5000169085857274,0.4999830914142724,1.0000676366301897,0.24999999971409967,3.381717499657533e-05,-0.754550131217,0.342871950237,-0.2058576463453435,-0.5487180016228151,0.9564126201896187,0.621525080416
SXS:BBH:1500,0.5000178764962016,0.49998212350379845,1.0000715085414504,0.24999999968043088,3.5752992667215204e-05,-0.768582826408,-0.199710812945,-0.48415698911488786,-0.28445331642906585,0.9618586021524032,0.532363074056
SXS:BBH:1501,0.5000142632375466,0.4999857367624535,1.0000570545777523,0.24999999979656012,2.8526470237757883e-05,0.75268508647,0.0879806378364,0.42034234299064915,0.332364214931723,0.9364563733034933,0.808623704935
SXS:BBH:1502,0.5,0.5,1.0,0.25,0.0,-0.419839603751,0.696569287598,0.1383648419235,-0.5582044456745,0.9472505082273892,0.72683247019
SXS:BBH:1503,0.5,0.5,1.0,0.25,0.0,0.135561751554,0.726632988625,0.4310973700895,-0.29553561853550003,0.9359831696169988,0.811762032187
SXS:BBH:1504,0.6645336183346406,0.3354663816653593,1.980924631063445,0.2229286884377108,0.32906723666928134,0.245785322589,0.0787364543979,0.18974604321563812,0.13691917629159198,0.9555454356042338,0.70643200705
SXS:BBH:1505,0.5700092077755734,0.4299907922244266,1.325631195093281,0.2450987108266366,0.14001841555114686,-0.0949460823579,0.55447978185,0.1843010594838878,-0.2925413418563297,0.9491055928030646,0.713217054464
SXS:BBH:1506,0.5000004408271226,0.4999995591728775,1.0000017633100449,0.2499999999998057,8.815645848363066e-07,0.458944178229,-0.319599941895,0.06967246137036429,0.3892721214887188,0.9495221709337459,0.707003965047
SXS:BBH:1507,0.5000019931324112,0.4999980068675889,1.0000079725614255,0.24999999999602748,3.986234694539141e-06,0.506666394986,0.288020992324,0.3973441294442387,0.10932428524818841,0.9376889028709998,0.802931145031
SXS:BBH:1508,0.5612284395572492,0.4387715604427508,1.2790902833149236,0.2462510781893843,0.12245687911449812,0.292827487717,-0.0740730406375,0.1318419703636263,0.19684425761813665,0.9485969966972125,0.728797080247
SXS:BBH:1509,0.5000003169864529,0.49999968301354714,1.0000012679466153,0.24999999999989952,6.339564140493467e-07,-0.244009450608,-0.101750454105,-0.17287999745067467,-0.07112960785270574,0.9558761258217578,0.63275402428
SXS:BBH:1510,0.639792552344688,0.360207447655312,1.776178023273176,0.23045804230895767,0.279585104689376,0.0332284492026,0.288764149284,0.1252743115137344,-0.08275568286215987,0.9559655883290429,0.671946431663
SXS:BBH:1511,0.5945248524086626,0.4054751475913374,1.4662423971983136,0.24106505227712058,0.18904970481732492,0.0277508017529,-0.100836195709,-0.02438803002129083,0.05738511265402069,0.95524765511145,0.663658051994
SXS:BBH:1512,0.705493209706898,0.294506790293102,2.395507448248545,0.20777254076435686,0.4109864194137959,0.239308345705,-0.000472719594595,0.16869119379055558,0.16896963205158122,0.9610005811130241,0.677529898289
SXS:BBH:1513,0.5343187585125394,0.46568124148746065,1.1473916295314786,0.24882222281415806,0.0686375170250773,-0.10523681485,-0.00913355549311,-0.06048332972169205,-0.05197667879923989,0.9536924542783978,0.66356434223
SXS:BBH:1906,0.7999817988846967,0.20001820111530344,3.9995450135237207,0.16001092033790149,0.599963597769393,5.76650456278e-05,-8.54444481812e-05,2.9040542113602167e-05,6.322143175458893e-05,0.977941234648708,0.471757551414
SXS:BBH:1932,0.7999373000802525,0.2000626999197474,3.998432993262298,0.16003761602056849,0.5998746001605053,-0.800053029362,0.799454530606,-0.48005122837275455,-0.799933292084976,0.9839160854085084,0.0574997223323
SXS:BBH:1936,0.7999578539553863,0.20004214604461368,3.998946570874013,0.16002528585047912,0.5999157079107726,-0.800149097273,-0.799330716402,-0.7999853866072834,-0.48018572279041416,0.9851645565742374,0.0216594359161
SXS:BBH:1938,0.7999721817950325,0.20002781820496746,3.999304641593927,0.16001669014912795,0.5999443635900651,0.399937402063,0.799502293249,0.47986149547824075,0.16001609674130965,0.9692250051876901,0.692699960491
SXS:BBH:1942,0.7999583079995503,0.20004169200044972,3.998957917221335,0.16002501346204695,0.5999166159991005,0.400044108074,-0.799375777034,0.16011012483801065,0.4799270908021218,0.9727597963376031,0.664783574664
SXS:BBH:1962,0.7999481186514266,0.20005188134857343,3.998703302657698,0.16003112611746975,0.599896237302853,-0.400122375595,0.799573508649,-0.16012095690584743,-0.48003332626927203,0.9810990258248459,0.274613384321
SXS:BBH:2014,0.7999972034633825,0.20000279653661737,3.9999300875621286,0.1600016779141498,0.5999944069267653,0.800139680142,0.399955771933,0.7201017793712469,0.5601172336161239,0.954620827953646,0.881766585395
SXS:BBH:2018,0.7999818445684528,0.2000181554315473,3.9995461554100395,0.1600108929293087,0.5999636891369053,-0.800104103114,0.399994744543,-0.5600625452701214,-0.7200749672417291,0.984230212267966,0.0485368759483
SXS:BBH:2040,0.8000069999660375,0.19999300003396248,4.000175005276093,0.15999579997137797,0.600013999932075,-0.799993364421,-0.399948502501,-0.7199871923374469,-0.5600133905889154,0.984869593113386,0.0306811242053
SXS:BBH:2083,0.5000319588872582,0.49996804111274196,1.0001278437205186,0.2499999989786296,6.391777233035888e-05,-0.89969091504,-0.499967916089,-0.699842190266758,-0.1999062310142839,0.9651584259430567,0.460663606096
SXS:BBH:2084,0.5000370320956342,0.49996296790436573,1.0001481393543585,0.24999999862862388,7.406419171964354e-05,-0.899655944881,8.13851291628e-06,-0.4498572196304168,-0.4498653575405607,0.9612159500128208,0.543352546042
SXS:BBH:2085,0.5000009108982073,0.4999990891017928,1.0000036435994668,0.24999999999917033,1.8217240914061378e-06,-0.899630844556,0.899744041859,5.495960414181322e-05,-0.8996874431043889,0.9509565362394683,0.683526559245
SXS:BBH:2086,0.5000000151540694,0.49999998484593067,1.0000000606162793,0.24999999999999983,2.5809568279517847e-08,-0.799883141338,-0.799883405991,-0.7998832736644961,1.0808352679525512e-07,0.9665077117355853,0.426851614271
SXS:BBH:2087,0.500001620296957,0.499998379703043,1.000006481208831,0.24999999999737463,3.2406000320352544e-06,-0.799757681307,0.79991875486,7.794482563822092e-05,-0.799838217822513,0.9510965291580443,0.684156602775
SXS:BBH:2088,0.500005214139507,0.49999478586049306,1.0000208567755282,0.2499999999728128,1.0428268684335298e-05,-0.62496553542,-0.250014578029,-0.4374920117711002,-0.18748004096387738,0.9610900751589583,0.547766517254
SXS:BBH:2089,0.5000000032854658,0.4999999967145343,1.000000013141863,0.25,0.0,-0.599971830692,-0.599971790623,-0.5999718106575003,-2.397687365318646e-08,0.963737171792619,0.494212181744
SXS:BBH:2091,0.5000011120441621,0.4999988879558381,1.000004448186541,0.24999999999876343,2.224020148134903e-06,-0.59991105657,0.599991817414,3.904607701399332e-05,-0.5999514369021904,0.9513297172433585,0.685164922524
SXS:BBH:2092,0.5,0.5,1.0,0.25,0.0,-0.500000743441,0.499968015976,-1.6363732499996564e-05,-0.49998437970849996,0.9514204532349593,0.685544879445
SXS:BBH:2093,0.5,0.5,1.0,0.25,0.0,-0.499971005341,0.899740802191,0.19988489842500004,-0.699855903766,0.944981234575696,0.744047684998
SXS:BBH:2094,0.5,0.5,1.0,0.25,0.0,-0.399974420371,-0.799829092286,-0.5999017563285,0.19992733595749998,0.9637169942001582,0.494155014666
SXS:BBH:2095,0.5,0.5,1.0,0.25,0.0,-0.39995737464,0.79989807354,0.19997034945,-0.59992772409,0.9451215673360759,0.74468028942
SXS:BBH:2096,0.5000003180565783,0.49999968194342176,1.0000012722271223,0.24999999999989886,6.360544553522183e-07,-0.300027884029,-3.18073325862e-05,-0.15002994109651877,-0.14999813378416563,0.9553468713427102,0.639893797648
SXS:BBH:2097,0.5000003968641109,0.49999960313588904,1.0000015874577037,0.24999999999984246,7.938278080145838e-07,0.299950734213,-4.6633364341e-05,0.14995216948251805,0.14999880280984484,0.9471595317993432,0.731546232306
SXS:BBH:2098,0.5,0.5,1.0,0.25,0.0,0.399960578741,-0.79985841418,-0.19994891771950002,0.5999094964605001,0.9562515823108322,0.623228449091
SXS:BBH:2099,0.5,0.5,1.0,0.25,0.0,0.400041208769,0.799924552819,0.599982880794,-0.199941672025,0.9267308011154387,0.857398939455
SXS:BBH:2100,0.5,0.5,1.0,0.25,0.0,0.499980906682,-0.89964786202,-0.199833477669,0.6998143843510001,0.9561641448671384,0.622872913502
SXS:BBH:2102,0.5,0.5,1.0,0.25,0.0,0.600020363324,0.600020397894,0.600020380609,-1.728499998687738e-08,0.9268332688239371,0.857820933708
SXS:BBH:2103,0.5000067801895025,0.49999321981049755,1.0000271211257827,0.24999999995402908,1.3560371899609098e-05,0.649960888856,0.250012833718,0.44998957301060505,0.19998012956138636,0.9351503035322623,0.817304669563
SXS:BBH:2104,0.5000000041947373,0.49999999580526283,1.0000000167789491,0.25,0.0,0.799846238327,0.799846240079,0.7998462392030001,5.8342896624985485e-09,0.9111912240433343,0.907517759356
SXS:BBH:2105,0.500040227514369,0.499959772485631,1.000160923004541,0.2499999983817471,8.045502825302647e-05,0.89973612622,7.73033751787e-06,0.44990812211573256,0.44990039240015917,0.9348653764025828,0.816060598816
SXS:BBH:2106,0.5000286304208149,0.4999713695791851,1.0001145282412431,0.24999999918029897,5.726084279070372e-05,0.899797939478,0.50004102527,0.6999309275826775,0.1999185350826338,0.9196953752475246,0.88278844752
SXS:BBH:2107,0.6666433116762608,0.3333566883237391,1.9997898198126165,0.22223000667356854,0.33328662335252196,-0.871221610864,0.849674936374,-0.29754923692898316,-0.8640388828116239,0.9692521414532456,0.389898181684
SXS:BBH:2108,0.666644266387859,0.3333557336121409,1.9997984110376785,0.22222968848005223,0.33328853277571835,-0.849880769496,-0.849634791056,-0.8497987711726809,-0.28333751302293914,0.9740101527770447,0.285378467473
SXS:BBH:2109,0.6666518766900746,0.3333481233099254,1.9998668961164816,0.2222271519956762,0.33330375338014906,-0.600002665895,-0.599904377718,-0.5999699017156535,-0.20001590476024564,0.971271552512179,0.38772443344
SXS:BBH:2110,0.6666784141247077,0.33332158587529226,2.000105730848576,0.22221830626487243,0.3333568282494154,-0.59993249696,-2.02921795026e-05,-0.39996880947662145,-0.39995528183371615,0.9694028937957357,0.426840412988
SXS:BBH:2111,0.6666635683202653,0.33333643167973465,1.999972115141579,0.22222325499475623,0.33332713664053076,-0.599956961112,0.599916658061,-0.1999953704302233,-0.5999435266367938,0.9672156650519655,0.464584619346
SXS:BBH:2112,0.6666648922909227,0.3333351077090773,1.999984030703311,0.22222281367765515,0.3333297845818453,-0.500013627149,-0.499985127557,-0.5000041272344311,-0.16667893454013233,0.9699946122293344,0.428047394312
SXS:BBH:2113,0.6666120079932736,0.33338799200672636,1.9995081525906433,0.2222404387924493,0.33322401598654733,-0.37139537059,0.849721809296,0.03571043401711005,-0.5308636615139218,0.9630163875580118,0.554293620873
SXS:BBH:2114,0.6666576758243926,0.3333423241756074,1.999919084602026,0.22222521908881168,0.3333153516487851,-0.30005110733,-0.300004178668,-0.3000354640207385,-0.10002728366156789,0.9670353275588266,0.507542812012
SXS:BBH:2116,0.666658337483138,0.33334166251686204,1.9999250392213281,0.22222499854735647,0.33331667496627604,-0.30005038766,0.300029158965,-0.10001887394565767,-0.3000433112515156,0.9645669701868649,0.544658082609
SXS:BBH:2117,0.6666267917973498,0.3333732082026502,1.999641169101154,0.22223551225532262,0.33325358359469975,-0.128687213665,-0.849603774745,-0.36902148047866146,0.19744879169698337,0.966900710290468,0.529211169427
SXS:BBH:2118,0.6666570417640142,0.33334295823598575,1.9999133783773022,0.22222543043046764,0.3333140835280283,6.86286135106e-05,-0.599968315015,-0.19994946122649657,0.20004096472342323,0.9640884218821543,0.587057040485
SXS:BBH:2120,0.6666633564026349,0.33333664359736515,1.9999702079195727,0.22222332563260835,0.33332671280526943,3.19079256889e-05,0.299940096426,0.1000022968677485,-0.09995975317807729,0.9596193904321437,0.641015593736
SXS:BBH:2121,0.666647889508616,0.3333521104913839,1.9998310150967133,0.22222848092232406,0.33329577901723234,0.000145817738971,0.599803964671,0.20004312659211523,-0.1998487084162394,0.9578328758831122,0.658135628337
SXS:BBH:2122,0.6666212232476725,0.3333787767523274,1.9995910649792694,0.22223736796344923,0.3332424464953453,0.128627664472,0.849634892127,0.36899617205721075,-0.19750430998957907,0.9531455008598534,0.711578213823
SXS:BBH:2123,0.6666582374793311,0.33334176252066894,1.9999241392323133,0.22222503188028292,0.33331647495866196,0.300059917345,-0.300051281524,0.10001779260561584,0.30005703866520705,0.9569659047170821,0.700594537921
SXS:BBH:2125,0.6666730742950296,0.3333269257049704,2.0000576697638457,0.22222008630504356,0.3333461485900591,0.29985095146,0.300046681888,0.2999161936818322,0.09988891759842364,0.9528873227248603,0.734319137726
SXS:BBH:2126,0.666619083922526,0.33338091607747405,1.9995718164251823,0.2222380808728183,0.33323816784505167,0.37147155462,-0.849595124588,-0.03560877348604222,0.5308688283741642,0.958621836332526,0.690609545225
SXS:BBH:2127,0.6666571808569671,0.33334281914303293,1.9999146301421105,0.22222538406880818,0.3333143617139341,0.500050226443,0.499945709823,0.500015386578242,0.16670876191651487,0.9448276778477166,0.804772097363
SXS:BBH:2128,0.6666475856356675,0.33335241436433244,1.9998282805507601,0.2222285822018028,0.3332951712713354,0.60007319103,-0.599851141794,0.20007551762860878,0.5999991703810716,0.9512103106607311,0.775529581479
SXS:BBH:2129,0.6666663947443999,0.3333336052556,1.999997552701596,0.22222231286290384,0.3333327894888,0.600006882204,-7.85539534308e-05,0.3999782403082644,0.4000306096532727,0.9460693971393056,0.8081987363
SXS:BBH:2130,0.6666609032914261,0.33333909670857387,1.9999481305196651,0.22222414331408588,0.33332180658285243,0.600006121693,0.599798108242,0.5999367826771405,0.20006446345934106,0.9395878536332588,0.838577660147
SXS:BBH:2131,0.6666504037037562,0.33334959629624394,1.9998536404745233,0.22222764294537517,0.3333008074075119,0.849873592271,0.849822440966,0.8498565410041283,0.28328060576511893,0.9197625784731666,0.91756171872
SXS:BBH:2132,0.6666504020444014,0.33334959795559854,1.999853625541789,0.22222764349843935,0.33330080408880297,0.87126253279,-0.849644969994,0.2975987086181805,0.8640563269231735,0.943659023828316,0.841637797061
SXS:BBH:2133,0.749949957617964,0.25005004238203604,2.9991994821267087,0.187525018686778,0.49989991523592797,-0.731394180144,0.849530971991,-0.33608377884981655,-0.7609342899522202,0.9777941877822195,0.239693884114
SXS:BBH:2134,0.7500032884802538,0.24999671151974615,3.000052616376173,0.18749835574905893,0.5000065769605079,-0.600053487394,-6.68161762669e-05,-0.45005879263388754,-0.45002538498520145,0.9780543120229873,0.270556088269
SXS:BBH:2135,0.7499757976465177,0.25002420235348227,2.9996127998289053,0.18751210059098722,0.49995159529303546,-0.600007504898,0.599874699581,-0.3000079138050001,-0.5999743003545488,0.9770795600304846,0.291161660323
SXS:BBH:2136,0.7499911847237135,0.25000881527628643,2.999858960552624,0.18750440756043413,0.49998236944742713,-0.599952482296,-0.599915398847,-0.5999432111068491,-0.29997493484337046,0.9789188375239476,0.24954735907
SXS:BBH:2137,0.7500062291746792,0.24999377082532076,3.000099669278297,0.18749688537385772,0.5000124583493586,-0.599968944129,-0.399980474136,-0.5499730723938634,-0.3499878184223468,0.9786506027777532,0.256595429842
SXS:BBH:2138,0.7499994480632032,0.25000055193679677,2.999991169030748,0.18750027596809377,0.4999988961264064,-0.600097982423,0.39993558169,-0.350089039439428,-0.5500572717627557,0.9774195565509023,0.284292044366
SXS:BBH:2140,0.7499965345431466,0.2500034654568534,2.9999445534589357,0.18750173271641732,0.49999306908629315,-0.39996579895,-0.599851017208,-0.4499377962080996,-0.15000813008846228,0.9772387794221229,0.341259078869
SXS:BBH:2141,0.7499803906921303,0.25001960930786965,2.999686275681752,0.18750980426940989,0.49996078138426064,-0.400131353646,0.599860236395,-0.15011384699279381,-0.45006749087840225,0.97511817577923,0.381658404505
SXS:BBH:2142,0.7499830323732743,0.25001696762672565,2.9997285363967623,0.18750848352546245,0.49996606474654876,-0.299988451426,-0.299928774587,-0.29997353120367565,-0.14999896575119273,0.9757100001611202,0.396914613431
SXS:BBH:2143,0.7500042894145729,0.2499957105854272,3.000068631810726,0.1874978552743145,0.5000085788291456,-0.300108249055,-6.64164556496e-05,-0.22509907790897163,-0.22506587025092226,0.9751723734055874,0.406864552212
SXS:BBH:2144,0.7500048022497714,0.2499951977502287,3.0000768374723124,0.18749759885205278,0.5000096044995425,-0.299890927331,0.300029786693,-0.1499136297941117,-0.29992564150466267,0.9745943736299849,0.416858332581
SXS:BBH:2145,0.7499537844436736,0.2500462155563264,2.9992606877696817,0.18752310564228555,0.4999075688873472,-0.268707748195,-0.849465936656,-0.4139241353730208,0.010887350036664967,0.9763351433737238,0.392385493204
SXS:BBH:2146,0.7499435902422532,0.2500564097577468,2.999097647481999,0.1875282016968126,0.4998871804845065,-0.231199993194,0.849563739591,0.039051905622597916,-0.38582581154238366,0.9725138220143547,0.465138029667
SXS:BBH:2151,0.7499386043796012,0.25006139562039875,2.9990179112574107,0.18753069404077716,0.49987720875920255,0.231380430006,-0.849251403379,-0.03884387440208331,0.3858861079209866,0.9695621129248779,0.615242180951
SXS:BBH:2152,0.7499616122426602,0.2500383877573398,2.999385890179759,0.18751919240504997,0.4999232244853205,0.268691413956,0.84965466092,0.41395452757314777,-0.010938035560744241,0.9633964096454144,0.681799890966
SXS:BBH:2153,0.7499936940636246,0.2500063059363754,2.9998991075628783,0.1875031529284229,0.4999873881272491,0.29994743038,-0.300056506985,0.14994266245209598,0.2999747002190801,0.9666939887651808,0.661903246063
SXS:BBH:2155,0.7500075979504877,0.2499924020495123,3.0001215709025617,0.18749620096702732,0.5000151959009753,0.300023009161,0.300047185724,0.30002905311805766,0.15001001974337985,0.964681805986874,0.679580359949
SXS:BBH:2156,0.7499733247963928,0.25002667520360716,2.9995732422776817,0.1875133368902371,0.4999466495927856,0.400118332157,-0.599804507799,0.15011094902265268,0.45004520273689275,0.9653612715090438,0.695775369103
SXS:BBH:2157,0.7499901427286376,0.25000985727136243,2.9998422898765673,0.18750492853851541,0.49998028545727513,0.399942401104,0.599913438696,0.4499371316707822,0.14996858530366378,0.9608879700000506,0.730026898475
